@relation stream_gen

@attribute global_id NUMERIC
@attribute timestamp NUMERIC
@attribute f1 NUMERIC
@attribute f2 NUMERIC
@attribute f3 NUMERIC
@attribute f4 NUMERIC
@attribute f5 NUMERIC
@attribute f6 NUMERIC
@attribute f7 NUMERIC
@attribute class_0 {0,1}
@attribute class_1 {0,1}

@data
268,7,-0.787637,0.146276,-0.312543,-0.174027,-0.304835,-0.235961,-0.379169,1,1
241,7,-0.798775,0.221784,-0.203506,-0.319924,-0.206220,-0.266085,-0.316824,1,1
306,8,-0.685001,0.150791,-0.236706,-0.298031,-0.187271,-0.282029,-0.311310,1,1
305,8,-0.692035,0.281346,-0.304491,-0.196646,-0.198540,-0.250781,-0.233723,1,1
313,8,-0.741138,0.183373,-0.319422,-0.352857,-0.315428,-0.229850,-0.332541,1,1
297,8,-0.750138,0.205665,-0.310040,-0.309919,-0.235897,-0.236424,-0.287534,1,1
310,8,-0.718195,0.178741,-0.238199,-0.263192,-0.202589,-0.354497,-0.230951,1,1
289,8,-0.606413,0.299564,-0.263764,-0.179977,-0.287161,-0.255563,-0.234097,1,0
300,8,-0.754632,0.153121,-0.292030,-0.163147,-0.186549,-0.284856,-0.267648,1,1
295,8,-0.676152,0.139292,-0.267070,-0.231659,-0.207941,-0.315348,-0.244721,1,1
301,8,-0.727268,0.225821,-0.251334,-0.233648,-0.257902,-0.364448,-0.350246,1,1
319,8,-0.664128,0.097184,-0.301609,-0.283129,-0.193645,-0.271202,-0.311760,1,1
280,8,-0.707490,0.150363,-0.286739,-0.185237,-0.176229,-0.288144,-0.194252,1,1
316,8,-0.737615,0.093147,-0.198567,-0.225955,-0.235596,-0.196848,-0.246846,1,1
291,8,-0.797108,0.189600,-0.338456,-0.301016,-0.186230,-0.317322,-0.237304,1,1
312,8,-0.736907,0.171709,-0.359162,-0.277487,-0.169325,-0.245329,-0.242999,1,1
282,8,-0.737772,0.233338,-0.262231,-0.337114,-0.109440,-0.278016,-0.250671,1,1
288,8,-0.665904,0.237342,-0.233195,-0.206509,-0.194548,-0.231426,-0.355741,1,1
309,8,-0.730060,0.131988,-0.290378,-0.244392,-0.143534,-0.275720,-0.259574,1,1
294,8,-0.696249,0.197732,-0.258392,-0.232712,-0.140296,-0.253029,-0.247634,1,1
307,8,-0.656417,0.194094,-0.292616,-0.242062,-0.202135,-0.357066,-0.272662,1,1
317,8,-0.740436,0.202144,-0.204867,-0.226406,-0.186237,-0.212382,-0.292829,1,1
292,8,-0.708729,0.114285,-0.278338,-0.266562,-0.206613,-0.203646,-0.267631,1,1
283,8,-0.642165,0.151855,-0.264162,-0.217756,-0.274353,-0.198125,-0.245526,1,1
285,8,-0.740470,0.205202,-0.396785,-0.306780,-0.240365,-0.239274,-0.153660,1,1
303,8,-0.651573,0.285728,-0.273608,-0.266163,-0.208807,-0.347613,-0.228832,1,1
281,8,-0.752344,0.229063,-0.299268,-0.259003,-0.177713,-0.236265,-0.235816,1,1
304,8,-0.689484,0.254368,-0.286216,-0.203113,-0.275257,-0.215283,-0.248481,1,1
290,8,-0.775146,0.275363,-0.272097,-0.234894,-0.131268,-0.158885,-0.316941,1,1
286,8,-0.799634,0.185510,-0.274660,-0.213790,-0.271150,-0.257190,-0.158531,1,1
284,8,-0.754923,0.270593,-0.308878,-0.149480,-0.191902,-0.218315,-0.339607,1,1
314,8,-0.752458,0.191757,-0.305026,-0.245809,-0.210685,-0.327170,-0.320148,1,1
299,8,-0.691208,0.172749,-0.237154,-0.336870,-0.286310,-0.226237,-0.212516,1,1
287,8,-0.710375,0.181484,-0.229157,-0.182370,-0.195435,-0.219671,-0.211789,1,1
315,8,-0.719942,0.266784,-0.268532,-0.284162,-0.114949,-0.233759,-0.293138,1,1
298,8,-0.700333,0.181279,-0.261766,-0.226489,-0.267453,-0.153313,-0.208770,1,1
311,8,-0.720409,0.192664,-0.308860,-0.220886,-0.197607,-0.287680,-0.202195,1,1
318,8,-0.830073,0.221264,-0.324878,-0.183875,-0.253945,-0.309329,-0.249770,1,1
293,8,-0.698445,0.213688,-0.246133,-0.243734,-0.139524,-0.339746,-0.247208,1,1
296,8,-0.732270,0.219404,-0.203581,-0.270346,-0.364203,-0.239037,-0.287899,1,1
302,8,-0.813386,0.159219,-0.206006,-0.207771,-0.184115,-0.301136,-0.339590,1,1
308,8,-0.717693,0.112448,-0.253449,-0.238166,-0.201303,-0.288135,-0.350647,1,1
335,9,-0.740753,0.149187,-0.258381,-0.178634,-0.228440,-0.225114,-0.268912,1,1
336,9,-0.734095,0.193414,-0.256352,-0.254552,-0.261859,-0.172310,-0.208926,1,1
345,9,-0.685930,0.294287,-0.267043,-0.267511,-0.189174,-0.254778,-0.261180,1,1
353,9,-0.743829,0.172806,-0.276395,-0.265349,-0.262599,-0.247924,-0.216348,1,1
325,9,-0.657962,0.182337,-0.280677,-0.199757,-0.228887,-0.187020,-0.250144,1,1
324,9,-0.605305,0.194492,-0.291499,-0.205539,-0.235090,-0.245762,-0.243663,1,1
329,9,-0.711497,0.170224,-0.188868,-0.237204,-0.223737,-0.276421,-0.229718,1,1
323,9,-0.655803,0.246740,-0.186279,-0.207238,-0.200311,-0.277862,-0.216269,1,1
330,9,-0.815973,0.205816,-0.238809,-0.191003,-0.248761,-0.216226,-0.294806,1,1
344,9,-0.735857,0.141546,-0.307081,-0.225206,-0.178697,-0.170221,-0.243579,1,1
347,9,-0.751503,0.087924,-0.319974,-0.289145,-0.199740,-0.204689,-0.287612,1,1
334,9,-0.782618,0.173686,-0.203764,-0.331801,-0.269074,-0.249328,-0.232284,1,1
337,9,-0.724218,0.234472,-0.075340,-0.262654,-0.087811,-0.250061,-0.291682,1,1
355,9,-0.630578,0.322130,-0.281771,-0.285394,-0.260895,-0.271508,-0.339601,1,1
350,9,-0.708362,0.205209,-0.308366,-0.111557,-0.225465,-0.274887,-0.177191,1,1
328,9,-0.668285,0.165853,-0.332162,-0.176527,-0.186334,-0.266540,-0.197175,1,1
327,9,-0.677764,0.228359,-0.187338,-0.233534,-0.138102,-0.195546,-0.252373,1,1
340,9,-0.687729,0.210916,-0.298297,-0.288251,-0.277779,-0.261585,-0.308232,1,1
348,9,-0.756551,0.180045,-0.259351,-0.197828,-0.247369,-0.196552,-0.232040,1,1
322,9,-0.742124,0.188367,-0.193462,-0.194016,-0.230000,-0.304276,-0.266738,1,1
339,9,-0.749516,0.232886,-0.205904,-0.222675,-0.246358,-0.200541,-0.280613,1,1
356,9,-0.778120,0.176040,-0.310896,-0.263958,-0.202274,-0.358249,-0.207708,1,1
326,9,-0.637726,0.160864,-0.327464,-0.234044,-0.233650,-0.216343,-0.222282,1,1
358,9,-0.617561,0.140887,-0.215414,-0.266696,-0.218783,-0.276696,-0.299815,1,1
342,9,-0.732885,0.162569,-0.383270,-0.208009,-0.272233,-0.281327,-0.347004,1,1
333,9,-0.706542,0.114102,-0.258670,-0.211949,-0.175252,-0.238687,-0.275786,1,1
354,9,-0.792981,0.087039,-0.291078,-0.169529,-0.265463,-0.225875,-0.295448,1,1
331,9,-0.733466,0.136543,-0.311838,-0.268658,-0.199979,-0.219469,-0.310152,1,1
321,9,-0.701753,0.209830,-0.272113,-0.252679,-0.155057,-0.132412,-0.241209,1,1
343,9,-0.696529,0.220673,-0.273781,-0.202223,-0.180848,-0.264897,-0.263142,1,1
351,9,-0.776296,0.135298,-0.312758,-0.288871,-0.178762,-0.290407,-0.407459,1,1
357,9,-0.714107,0.156873,-0.253631,-0.287233,-0.232927,-0.287828,-0.300633,1,1
332,9,-0.670476,0.153824,-0.243698,-0.293903,-0.285460,-0.278343,-0.227383,1,1
352,9,-0.708926,0.235644,-0.367616,-0.202528,-0.201499,-0.257491,-0.311638,1,1
359,9,-0.782307,0.181156,-0.191811,-0.197141,-0.239056,-0.320530,-0.235840,1,1
320,9,-0.751329,0.174678,-0.168619,-0.302308,-0.154064,-0.197453,-0.282396,1,1
341,9,-0.785991,0.225850,-0.289778,-0.206337,-0.218983,-0.221816,-0.370284,1,1
346,9,-0.772063,0.244663,-0.241737,-0.216444,-0.213710,-0.227059,-0.410409,1,1
338,9,-0.712075,0.139495,-0.233475,-0.219849,-0.312851,-0.269850,-0.281310,1,1
349,9,-0.750354,0.193087,-0.308793,-0.240608,-0.315781,-0.279877,-0.254155,1,1
379,10,-0.700883,0.176428,-0.230568,-0.247462,-0.316174,-0.124985,-0.257430,1,1
374,10,-0.737598,0.245294,-0.249731,-0.192408,-0.085735,-0.152652,-0.263560,1,1
390,10,-0.722019,0.237060,-0.225654,-0.273932,-0.275188,-0.336524,-0.307105,1,1
397,10,-0.628012,0.252739,-0.211546,-0.202546,-0.298864,-0.320409,-0.245318,1,1
383,10,-0.706833,0.192931,-0.257158,-0.299550,-0.262051,-0.243833,-0.209318,1,1
375,10,-0.804136,0.259765,-0.236072,-0.202037,-0.153355,-0.222483,-0.244051,1,1
377,10,-0.720464,0.171888,-0.205093,-0.299088,-0.323257,-0.274858,-0.232471,1,1
365,10,-0.687849,0.183692,-0.241777,-0.245359,-0.216816,-0.152389,-0.262925,1,1
372,10,-0.698152,0.156664,-0.250192,-0.162548,-0.190762,-0.255775,-0.224369,1,1
387,10,-0.726223,0.169249,-0.359341,-0.203563,-0.232127,-0.154612,-0.188038,1,1
366,10,-0.658032,0.215947,-0.221854,-0.173067,-0.188676,-0.251182,-0.215209,1,1
386,10,-0.674391,0.184940,-0.304452,-0.243515,-0.210840,-0.239010,-0.242810,1,1
388,10,-0.761415,0.154800,-0.308867,-0.232031,-0.203511,-0.268071,-0.355840,1,1
385,10,-0.721347,0.188376,-0.185175,-0.234901,-0.209575,-0.218018,-0.182668,1,1
370,10,-0.649837,0.190243,-0.214972,-0.267793,-0.188009,-0.200904,-0.317331,1,1
378,10,-0.731144,0.219252,-0.273414,-0.280460,-0.240204,-0.236649,-0.203058,1,1
392,10,-0.644689,0.113672,-0.275494,-0.263148,-0.185182,-0.316793,-0.263925,1,1
363,10,-0.703561,0.150278,-0.253793,-0.164601,-0.274936,-0.291710,-0.253021,1,1
376,10,-0.666162,0.222726,-0.242495,-0.322087,-0.218160,-0.243049,-0.224390,1,1
394,10,-0.684014,0.152196,-0.260259,-0.229482,-0.158922,-0.212182,-0.217632,1,1
362,10,-0.759732,0.205196,-0.163940,-0.161026,-0.265255,-0.193660,-0.308891,1,1
364,10,-0.749906,0.189088,-0.209250,-0.211612,-0.209480,-0.189045,-0.298744,1,1
361,10,-0.697421,0.165705,-0.282766,-0.206743,-0.128739,-0.197764,-0.330243,1,1
360,10,-0.747808,0.253598,-0.274825,-0.272779,-0.181104,-0.231051,-0.237279,1,1
369,10,-0.698888,0.204944,-0.166726,-0.200628,-0.234643,-0.201556,-0.329096,1,1
380,10,-0.653543,0.166957,-0.219979,-0.228151,-0.213254,-0.258805,-0.246210,1,1
396,10,-0.775510,0.150650,-0.254142,-0.241444,-0.191784,-0.237424,-0.242693,1,1
391,10,-0.740475,0.181020,-0.224917,-0.198770,-0.080679,-0.337875,-0.269597,1,1
367,10,-0.681592,0.238203,-0.355438,-0.243484,-0.247465,-0.250424,-0.185338,1,1
368,10,-0.515228,0.198138,-0.134681,-0.218353,-0.218723,-0.261073,-0.255531,1,0
381,10,-0.715923,0.154511,-0.293507,-0.248254,-0.106683,-0.355745,-0.226236,1,1
389,10,-0.721325,0.167138,-0.284103,-0.224607,-0.181974,-0.130264,-0.271920,1,1
371,10,-0.601150,0.168033,-0.254829,-0.254739,-0.185529,-0.212417,-0.225226,1,1
398,10,-0.728578,0.131730,-0.327285,-0.270128,-0.273532,-0.187122,-0.298663,1,1
382,10,-0.705592,0.227358,-0.186791,-0.233180,-0.214768,-0.250963,-0.255442,1,1
384,10,-0.651420,0.195093,-0.184304,-0.193290,-0.192922,-0.223556,-0.250084,1,1
373,10,-0.728061,0.131045,-0.112748,-0.233986,-0.190477,-0.247727,-0.233437,1,1
393,10,-0.650176,0.110357,-0.212652,-0.164972,-0.259227,-0.136092,-0.317755,1,1
399,10,-0.693100,0.220309,-0.272066,-0.343905,-0.100021,-0.248314,-0.198202,1,1
395,10,-0.712656,0.163406,-0.235097,-0.261538,-0.233424,-0.289105,-0.197069,1,1
424,11,-0.601710,0.166262,-0.187450,-0.189363,-0.285693,-0.219893,-0.230537,1,1
420,11,-0.707083,0.112376,-0.273225,-0.327137,-0.147298,-0.236696,-0.200843,1,1
408,11,-0.671611,0.254777,-0.247273,-0.173602,-0.236491,-0.159488,-0.221194,1,1
426,11,-0.641181,0.231504,-0.274252,-0.173704,-0.172480,-0.222854,-0.228989,1,1
404,11,-0.640369,0.176066,-0.256224,-0.236612,-0.166370,-0.233466,-0.232022,1,1
419,11,-0.685311,0.091507,-0.269724,-0.284879,-0.234311,-0.228129,-0.289095,1,1
429,11,-0.709797,0.117638,-0.231342,-0.300006,-0.212050,-0.179637,-0.225845,1,1
416,11,-0.669036,0.150913,-0.236579,-0.213842,-0.164075,-0.265399,-0.338550,1,1
412,11,-0.680192,0.236287,-0.180100,-0.179040,-0.176165,-0.247201,-0.241252,1,1
439,11,-0.713770,0.323718,-0.245050,-0.176282,-0.199172,-0.311724,-0.263625,1,1
422,11,-0.768544,0.202354,-0.277136,-0.200060,-0.207805,-0.201670,-0.165589,1,1
436,11,-0.715054,0.214989,-0.288698,-0.239061,-0.224787,-0.154410,-0.185728,1,1
421,11,-0.723468,0.240502,-0.196327,-0.214829,-0.280984,-0.197751,-0.178507,1,1
411,11,-0.627809,0.198592,-0.257524,-0.298508,-0.240951,-0.159864,-0.245555,1,1
427,11,-0.661374,0.225661,-0.270862,-0.290788,-0.264586,-0.340218,-0.248803,1,1
405,11,-0.653825,0.175638,-0.192927,-0.203958,-0.266964,-0.266392,-0.224008,1,1
432,11,-0.729868,0.201009,-0.212241,-0.117660,-0.195420,-0.216536,-0.276072,1,1
406,11,-0.666931,0.271678,-0.273650,-0.148357,-0.144120,-0.280089,-0.317632,1,1
400,11,-0.746799,0.193078,-0.275032,-0.228681,-0.225334,-0.087383,-0.293168,1,1
407,11,-0.700220,0.242286,-0.242033,-0.291340,-0.189593,-0.195215,-0.224967,1,1
417,11,-0.736510,0.174255,-0.260757,-0.186060,-0.190658,-0.143881,-0.301967,1,1
409,11,-0.621671,0.282401,-0.198245,-0.230231,-0.187267,-0.256315,-0.220913,1,1
437,11,-0.707883,0.076241,-0.290547,-0.199278,-0.141340,-0.188640,-0.242441,1,1
438,11,-0.671166,0.186337,-0.199496,-0.255626,-0.183922,-0.277704,-0.260453,1,1
415,11,-0.659585,0.105326,-0.170331,-0.216929,-0.155476,-0.188725,-0.241165,1,1
433,11,-0.688979,0.176270,-0.160562,-0.245663,-0.172018,-0.216463,-0.296951,1,1
428,11,-0.703047,0.248516,-0.297495,-0.236367,-0.120459,-0.286734,-0.224963,1,1
434,11,-0.714248,0.121067,-0.293217,-0.265895,-0.157534,-0.177766,-0.204101,1,1
435,11,-0.738637,0.256755,-0.282768,-0.190430,-0.208728,-0.251234,-0.315570,1,1
413,11,-0.718462,0.215933,-0.295369,-0.237549,-0.147602,-0.239370,-0.159586,1,1
410,11,-0.818499,0.155051,-0.215838,-0.165211,-0.217751,-0.254324,-0.209843,1,1
402,11,-0.718043,0.174658,-0.217300,-0.193240,-0.165062,-0.209024,-0.305488,1,1
403,11,-0.809929,0.208360,-0.205553,-0.215552,-0.106680,-0.225526,-0.186082,1,1
401,11,-0.733457,0.199019,-0.180977,-0.267837,-0.224329,-0.274038,-0.242005,1,1
418,11,-0.657643,0.198072,-0.193040,-0.224905,-0.239782,-0.184455,-0.216505,1,1
414,11,-0.772444,0.172674,-0.217193,-0.286574,-0.123681,-0.138807,-0.295684,1,1
430,11,-0.608613,0.153396,-0.196520,-0.282858,-0.199891,-0.162094,-0.241115,1,1
431,11,-0.622280,0.095686,-0.293174,-0.273618,-0.172173,-0.287133,-0.304571,1,1
423,11,-0.679445,0.141386,-0.202324,-0.158506,-0.166713,-0.278353,-0.293244,1,1
425,11,-0.710021,0.147574,-0.187421,-0.288080,-0.138799,-0.247721,-0.198451,1,1
476,12,-0.659389,0.149749,-0.296467,-0.289793,-0.188881,-0.265151,-0.100974,1,1
449,12,-0.676233,0.200039,-0.295812,-0.203573,-0.212127,-0.222544,-0.248868,1,1
442,12,-0.650963,0.257034,-0.312696,-0.270035,-0.075608,-0.125549,-0.235648,1,1
470,12,-0.721683,0.168561,-0.241127,-0.263744,-0.180221,-0.252516,-0.302849,1,1
446,12,-0.603887,0.179387,-0.230454,-0.231807,-0.138888,-0.223906,-0.232950,1,1
461,12,-0.758662,0.140229,-0.274366,-0.183295,-0.085209,-0.247228,-0.283148,1,1
452,12,-0.643174,0.161626,-0.220699,-0.178949,-0.117274,-0.202098,-0.160171,1,1
441,12,-0.655995,0.125886,-0.216131,-0.219354,-0.168145,-0.229085,-0.184372,1,1
445,12,-0.694522,0.196742,-0.201530,-0.193095,-0.141857,-0.287770,-0.201862,1,1
474,12,-0.655292,0.282470,-0.246636,-0.253537,-0.216457,-0.241154,-0.156448,1,1
444,12,-0.660139,0.194268,-0.236458,-0.158309,-0.225603,-0.219707,-0.107202,1,1
460,12,-0.636999,0.126856,-0.298643,-0.174300,-0.083210,-0.277555,-0.229485,1,1
475,12,-0.659871,0.129141,-0.218574,-0.182602,-0.084155,-0.260281,-0.243535,1,1
457,12,-0.699126,0.257189,-0.254233,-0.307316,-0.171919,-0.172400,-0.299429,1,1
464,12,-0.719961,0.204807,-0.220284,-0.214522,-0.149423,-0.154548,-0.305590,1,1
453,12,-0.773286,0.195209,-0.182879,-0.294807,-0.123634,-0.198856,-0.170915,1,1
477,12,-0.618257,0.158386,-0.232462,-0.199830,-0.168512,-0.252675,-0.153695,1,1
455,12,-0.673190,0.162083,-0.219977,-0.158382,-0.136451,-0.149369,-0.298805,1,1
458,12,-0.641873,0.200545,-0.224579,-0.218195,-0.238294,-0.228251,-0.278164,1,1
472,12,-0.617602,0.194267,-0.212845,-0.208189,-0.280375,-0.223646,-0.290823,1,1
447,12,-0.697281,0.278600,-0.121997,-0.185373,-0.188636,-0.184661,-0.183343,1,1
463,12,-0.589723,0.189649,-0.332254,-0.247343,-0.236848,-0.151532,-0.173334,1,1
468,12,-0.730188,0.160657,-0.288146,-0.312359,-0.202068,-0.156695,-0.289486,1,1
443,12,-0.669615,0.154927,-0.269684,-0.242921,-0.201624,-0.236724,-0.190927,1,1
466,12,-0.680832,0.203070,-0.289485,-0.207162,-0.153929,-0.186794,-0.242482,1,1
459,12,-0.651277,0.174027,-0.255920,-0.196249,-0.105589,-0.217998,-0.282510,1,1
478,12,-0.639902,0.157678,-0.173276,-0.251224,-0.194355,-0.166449,-0.214896,1,1
471,12,-0.659572,0.199694,-0.262709,-0.184694,-0.253503,-0.229440,-0.247851,1,1
456,12,-0.714438,0.292735,-0.106797,-0.276504,-0.125247,-0.217031,-0.301371,1,1
473,12,-0.583042,0.171424,-0.330118,-0.218623,-0.182344,-0.276323,-0.206454,1,1
479,12,-0.707636,0.125246,-0.338755,-0.251968,-0.251661,-0.291186,-0.258507,1,1
469,12,-0.629063,0.139697,-0.215095,-0.229560,-0.201559,-0.228362,-0.281188,1,1
451,12,-0.680497,0.226946,-0.254977,-0.255636,-0.213004,-0.279042,-0.188435,1,1
462,12,-0.629958,0.141434,-0.251546,-0.196421,-0.168251,-0.175565,-0.234800,1,1
450,12,-0.651071,0.225365,-0.270568,-0.173487,-0.140243,-0.173795,-0.194372,1,1
440,12,-0.668346,0.116437,-0.159822,-0.185395,-0.240433,-0.196699,-0.253018,1,1
448,12,-0.697182,0.196425,-0.214393,-0.261671,-0.079613,-0.199211,-0.283165,1,1
465,12,-0.665905,0.091157,-0.199517,-0.140920,-0.142354,-0.134676,-0.301316,1,1
467,12,-0.708774,0.207022,-0.231744,-0.240828,-0.166147,-0.264799,-0.208432,1,1
454,12,-0.749175,0.255285,-0.233115,-0.212908,-0.107176,-0.229693,-0.263847,1,1
512,13,-0.689772,0.127010,-0.301453,-0.249343,-0.137030,-0.195307,-0.180013,1,1
491,13,-0.592624,0.210245,-0.231062,-0.334342,-0.182638,-0.225355,-0.206504,1,1
516,13,-0.612291,0.153732,-0.216324,-0.114598,-0.186813,-0.241413,-0.196020,1,1
506,13,-0.608333,0.232443,-0.216512,-0.243572,-0.272993,-0.159591,-0.250055,1,1
494,13,-0.625635,0.198185,-0.342517,-0.210168,-0.116843,-0.234092,-0.183878,1,1
505,13,-0.701529,0.259896,-0.204616,-0.267435,-0.215137,-0.210166,-0.172349,1,1
511,13,-0.699318,0.160649,-0.181202,-0.157397,-0.241805,-0.128979,-0.287929,1,1
496,13,-0.653697,0.221609,-0.167061,-0.142342,-0.196710,-0.141068,-0.299679,1,1
499,13,-0.743975,0.220455,-0.196771,-0.210308,-0.140828,-0.193480,-0.206582,1,1
514,13,-0.637323,0.152039,-0.233288,-0.136130,-0.151365,-0.221727,-0.233083,1,1
490,13,-0.704485,0.095280,-0.235339,-0.114982,-0.117131,-0.202901,-0.249593,1,1
482,13,-0.674730,0.207389,-0.170528,-0.219759,-0.185574,-0.219728,-0.272174,1,1
487,13,-0.651117,0.144576,-0.313323,-0.245155,-0.088301,-0.235901,-0.248276,1,1
510,13,-0.611257,0.098172,-0.209144,-0.129235,-0.146144,-0.210893,-0.239370,1,1
495,13,-0.664337,0.214544,-0.363256,-0.171864,-0.097346,-0.228148,-0.287597,1,1
504,13,-0.636575,0.224559,-0.275718,-0.243420,-0.190389,-0.194481,-0.264217,1,1
483,13,-0.715622,0.182394,-0.182619,-0.170062,-0.175334,-0.200499,-0.131015,1,1
503,13,-0.662904,0.260590,-0.222349,-0.208121,-0.197369,-0.231428,-0.316369,1,1
507,13,-0.650976,0.142143,-0.173580,-0.191477,-0.191088,-0.185573,-0.144083,1,1
500,13,-0.580095,0.220809,-0.148117,-0.215683,-0.227101,-0.209781,-0.273766,1,1
501,13,-0.619995,0.170834,-0.259568,-0.180499,-0.107825,-0.252961,-0.211319,1,1
502,13,-0.597673,0.198223,-0.265216,-0.264098,-0.179653,-0.179839,-0.186787,1,1
519,13,-0.613558,0.227458,-0.220614,-0.219821,-0.186818,-0.183551,-0.210421,1,1
513,13,-0.643501,0.196225,-0.181395,-0.235069,-0.185850,-0.269172,-0.189858,1,1
509,13,-0.548809,0.231762,-0.256185,-0.215424,-0.232861,-0.136884,-0.252782,1,1
498,13,-0.681678,0.171403,-0.253502,-0.124440,-0.216464,-0.172553,-0.338808,1,1
488,13,-0.561576,0.279675,-0.197617,-0.157907,-0.099954,-0.187810,-0.234566,1,1
485,13,-0.598053,0.288786,-0.158412,-0.208949,-0.101102,-0.207878,-0.213341,1,1
497,13,-0.622506,0.193810,-0.235394,-0.190202,-0.142402,-0.268712,-0.204568,1,1
518,13,-0.600528,0.164999,-0.232175,-0.168446,-0.142489,-0.188481,-0.200954,1,1
492,13,-0.603128,0.219874,-0.312458,-0.148428,-0.217167,-0.244537,-0.230321,1,1
486,13,-0.677290,0.260601,-0.236340,-0.299683,-0.246851,-0.288393,-0.306323,1,1
517,13,-0.530123,0.204598,-0.228112,-0.228701,-0.154582,-0.249043,-0.173238,1,1
484,13,-0.679451,0.179531,-0.323596,-0.188951,-0.194613,-0.169207,-0.282858,1,1
508,13,-0.608806,0.197609,-0.207659,-0.116955,-0.282638,-0.210980,-0.223740,1,1
515,13,-0.634509,0.202081,-0.176183,-0.306921,-0.132736,-0.239986,-0.178456,1,1
489,13,-0.588973,0.160932,-0.194224,-0.234793,-0.105122,-0.153719,-0.257225,1,1
481,13,-0.648698,0.171383,-0.255175,-0.202571,-0.167983,-0.203648,-0.168657,1,1
493,13,-0.691983,0.175292,-0.262901,-0.150798,-0.111638,-0.165369,-0.204604,1,1
480,13,-0.714112,0.275797,-0.218244,-0.213670,-0.081573,-0.250869,-0.209717,1,1
554,14,-0.585390,0.215657,-0.239995,-0.233576,-0.112210,-0.201078,-0.170806,1,1
549,14,-0.601052,0.169520,-0.275750,-0.281713,-0.126088,-0.190397,-0.291137,1,1
555,14,-0.606745,0.280969,-0.243716,-0.196449,-0.232740,-0.194095,-0.262106,1,1
543,14,-0.584106,0.122842,-0.236906,-0.184350,-0.183388,-0.205645,-0.160638,1,1
553,14,-0.654015,0.224547,-0.221960,-0.169663,-0.196361,-0.139295,-0.198702,1,1
520,14,-0.602435,0.117657,-0.251410,-0.268736,-0.184423,-0.214308,-0.150434,1,1
548,14,-0.681674,0.245649,-0.212007,-0.222384,-0.248769,-0.310649,-0.305731,1,1
541,14,-0.638610,0.123812,-0.199493,-0.181176,-0.196442,-0.209238,-0.185458,1,1
551,14,-0.688691,0.132730,-0.208023,-0.070342,-0.191443,-0.146962,-0.195449,1,1
539,14,-0.714194,0.109965,-0.187884,-0.238814,-0.144255,-0.126236,-0.148604,1,1
523,14,-0.764889,0.191388,-0.284337,-0.199633,-0.096987,-0.136231,-0.323783,1,0
532,14,-0.723694,0.128392,-0.147076,-0.221260,-0.196457,-0.138098,-0.184792,1,1
544,14,-0.613870,0.158614,-0.242531,-0.178327,-0.215113,-0.241357,-0.225733,1,1
535,14,-0.596356,0.131269,-0.148714,-0.170118,-0.096332,-0.157198,-0.259683,1,1
528,14,-0.638170,0.143477,-0.195396,-0.188946,-0.139288,-0.237032,-0.232833,1,1
545,14,-0.585763,0.205693,-0.217209,-0.143929,-0.154447,-0.242889,-0.335172,1,1
558,14,-0.727003,0.204998,-0.338401,-0.105007,-0.178280,-0.104765,-0.205977,1,1
531,14,-0.560062,0.150492,-0.319498,-0.172518,-0.164156,-0.127073,-0.031285,1,1
533,14,-0.663003,0.159554,-0.176487,-0.203324,-0.224556,-0.209231,-0.212665,1,1
559,14,-0.629595,0.153591,-0.134019,-0.235055,-0.191633,-0.264716,-0.270467,1,1
556,14,-0.595768,0.143469,-0.135085,-0.210583,-0.126110,-0.132144,-0.235957,1,1
550,14,-0.547838,0.132658,-0.203056,-0.302366,-0.169531,-0.144846,-0.322666,1,1
524,14,-0.740615,0.183521,-0.211302,-0.160456,-0.158189,-0.238707,-0.202783,1,1
534,14,-0.608137,0.190221,-0.192943,-0.160647,-0.181363,-0.219734,-0.228963,1,1
538,14,-0.632199,0.205877,-0.261268,-0.104092,-0.112527,-0.223678,-0.233518,1,1
522,14,-0.573006,0.273846,-0.198482,-0.268360,-0.100105,-0.253866,-0.262845,1,1
530,14,-0.623953,0.204752,-0.229733,-0.292829,-0.185493,-0.173054,-0.165131,1,1
521,14,-0.602639,0.138707,-0.230247,-0.190080,-0.158079,-0.292173,-0.204506,1,1
542,14,-0.631704,0.216130,-0.161051,-0.164525,-0.188495,-0.254639,-0.190526,1,1
552,14,-0.726098,0.197472,-0.163867,-0.156668,-0.130022,-0.207917,-0.235821,1,1
536,14,-0.604344,0.265147,-0.264251,-0.116821,-0.205051,-0.135248,-0.188152,1,1
557,14,-0.456624,0.150405,-0.167028,-0.204684,-0.134126,-0.067989,-0.222605,0,1
546,14,-0.633592,0.344795,-0.268680,-0.180840,-0.132639,-0.184345,-0.245295,1,1
529,14,-0.652238,0.140577,-0.240175,-0.197461,-0.165313,-0.214061,-0.248535,1,1
537,14,-0.656052,0.255282,-0.171968,-0.253649,-0.168401,-0.150766,-0.164670,1,1
547,14,-0.692332,0.113545,-0.224130,-0.183586,-0.150938,-0.228838,-0.313513,1,1
526,14,-0.659247,0.234551,-0.165375,-0.164799,-0.161473,-0.260640,-0.332618,1,1
527,14,-0.559315,0.196922,-0.174675,-0.141081,-0.144833,-0.139503,-0.189829,1,1
525,14,-0.485301,0.170198,-0.166338,-0.200367,-0.216506,-0.156058,-0.219668,1,1
540,14,-0.557996,0.205589,-0.215396,-0.225272,-0.164993,-0.090247,-0.270854,1,1
